id,tournament_id,stadie_id,match_order,match_ret,winner_code,winner_name,winner_citizenship,winner_age,loser_code,loser_name,loser_citizenship,loser_age,winner_seed,loser_seed,match_score,winner_sets_won,loser_sets_won,winner_games_won,loser_games_won,winner_tiebreaks_won,loser_tiebreaks_won,stats_url,match_duration,win_aces,win_double_faults,win_first_serves_in,win_first_serves_total,win_first_serve_points_won,win_first_serve_points_total,win_second_serve_points_won,win_second_serve_points_total,win_break_points_saved,win_break_points_serve_total,win_service_points_won,win_service_points_total,win_first_serve_return_won,win_first_serve_return_total,win_second_serve_return_won,win_second_serve_return_total,win_break_points_converted,win_break_points_return_total,win_service_games_played,win_return_games_played,win_return_points_won,win_return_points_total,win_total_points_won,win_total_points_total,win_winners,win_forced_errors,win_unforced_errors,win_net_points_won,win_net_points_total,win_fastest_first_serves_kmh,win_average_first_serves_kmh,win_fastest_second_serve_kmh,win_average_second_serve_kmh,los_aces,los_double_faults,los_first_serves_in,los_first_serves_total,los_first_serve_points_won,los_first_serve_points_total,los_second_serve_points_won,los_second_serve_points_total,los_break_points_saved,los_break_points_serve_total,los_service_points_won,los_service_points_total,los_first_serve_return_won,los_first_serve_return_total,los_second_serve_return_won,los_second_serve_return_total,los_break_points_converted,los_break_points_return_total,los_service_games_played,los_return_games_played,los_return_points_won,los_return_points_total,los_total_points_won,los_total_points_total,los_winners,los_forced_errors,los_unforced_errors,los_net_points_won,los_net_points_total,los_fastest_first_serves_kmh,los_average_first_serves_kmh,los_fastest_second_serve_kmh,los_average_second_serve_kmh
2021-M-DC-2021-QLS-M-BEL-HUN-01-be54-bd80-RR,2021-M-DC-2021-QLS-M-BEL-HUN-01,RR,1,,be54,Ruben Bemelmans,BEL,32.145,bd80,Attila Balazs,HUN,31.443,,,57 76(4) 64,2,1,18,17,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-BEL-HUN-01_1.json,155,7,2,68,103,53,68,19,35,3,5,122,103,15,53,16,47,2,6,,,31,100,103,203,30,10,54,0,10,210,190,164,154,6,5,53,100,38,53,31,47,4,6,131,100,15,68,16,35,2,5,,,31,103,100,203,28,14,47,0,14,208,190,177,168
2021-M-DC-2021-QLS-M-BEL-HUN-01-f724-be54-RR,2021-M-DC-2021-QLS-M-BEL-HUN-01,RR,5,,f724,Marton Fucsovics,HUN,28.077,be54,Ruben Bemelmans,BEL,32.145,,,67(7) 64 62,2,1,18,13,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-BEL-HUN-01_5.json,140,8,1,53,84,45,53,22,31,0,0,106,84,26,73,16,36,3,11,,,42,109,109,193,17,42,22,9,12,200,190,179,150,5,0,73,109,47,73,20,36,8,11,129,109,8,53,9,31,0,0,,,17,84,84,193,14,39,45,13,22,205,189,179,155
2021-M-DC-2021-QLS-M-BEL-HUN-01-f724-cg33-RR,2021-M-DC-2021-QLS-M-BEL-HUN-01,RR,2,,f724,Marton Fucsovics,HUN,28.077,cg33,Kimmer Coppejans,BEL,26.08,,,62 57 64,2,1,17,13,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-BEL-HUN-01_2.json,159,3,1,50,95,32,50,24,45,6,9,119,95,24,59,17,37,5,6,,,41,96,97,191,27,22,45,2,11,203,185,187,147,3,0,59,96,35,59,20,37,1,6,116,96,18,50,21,45,3,9,,,39,95,94,191,23,14,53,1,17,200,181,180,152
2021-M-DC-2021-QLS-M-CRO-IND-01-c977-n897-RR,2021-M-DC-2021-QLS-M-CRO-IND-01,RR,4,,c977,Marin Cilic,CRO,31.44,n897,Sumit Nagal,IND,22.556,,,60 61,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CRO-IND-01_4.json,56,8,0,21,37,17,21,12,16,1,1,49,37,10,19,13,17,5,11,,,23,36,52,73,13,2,18,0,2,220,173,161,143,0,2,19,36,9,19,4,17,6,11,40,36,4,21,4,16,0,1,,,8,37,21,73,1,13,16,0,0,190,150,153,136
2021-M-DC-2021-QLS-M-CRO-IND-01-c977-rb56-RR,2021-M-DC-2021-QLS-M-CRO-IND-01,RR,2,,c977,Marin Cilic,CRO,31.44,rb56,Ramkumar Ramanathan,IND,25.327,,,76(8) 76(8),2,0,14,12,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CRO-IND-01_2.json,132,18,1,48,78,41,48,23,30,2,2,101,78,17,60,10,31,0,2,,,27,91,91,169,24,16,43,5,6,227,170,158,134,6,2,60,91,43,60,21,31,2,2,112,91,7,48,7,30,0,2,,,14,78,78,169,12,13,34,10,20,208,175,194,154
2021-M-DC-2021-QLS-M-CRO-IND-01-gh92-ga94-RR,2021-M-DC-2021-QLS-M-CRO-IND-01,RR,1,,gh92,Borna Gojo,CRO,22.026,ga94,Prajnesh Gunneswaran,IND,30.317,,,36 64 62,2,1,15,12,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CRO-IND-01_1.json,117,9,4,59,96,44,59,15,37,6,9,111,96,19,60,12,25,4,14,,,31,85,90,181,10,13,53,2,3,228,140,204,126,3,0,60,85,41,60,13,25,10,14,98,85,15,59,22,37,3,9,,,37,96,91,181,11,9,56,4,9,209,136,158,122
2021-M-DC-2021-QLS-M-CZE-SVK-01-r685-mf35-RR,2021-M-DC-2021-QLS-M-CZE-SVK-01,RR,2,,r685,Lukas Rosol,CZE,34.618,mf35,Andrej Martin,SVK,30.462,,,64 64,2,0,12,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CZE-SVK-01_2.json,88,3,1,47,64,32,47,10,17,3,4,74,64,10,36,15,27,3,8,,,25,63,67,127,16,1,46,0,4,206,196,172,164,3,3,36,63,26,36,12,27,5,8,75,63,15,47,7,17,1,4,,,22,64,60,127,9,4,40,0,4,196,169,183,151
2021-M-DC-2021-QLS-M-CZE-SVK-01-v708-kc04-RR,2021-M-DC-2021-QLS-M-CZE-SVK-01,RR,1,,v708,Jiri Vesely,CZE,26.655,kc04,Jozef Kovalik,SVK,27.338,,,63 75,2,0,13,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CZE-SVK-01_1.json,94,8,0,41,52,33,41,5,11,0,1,57,52,14,32,17,36,4,8,,,31,68,69,120,10,0,38,0,2,227,216,182,164,2,3,32,68,18,32,19,36,4,8,87,68,8,41,6,11,1,1,,,14,52,51,120,11,3,41,0,1,201,190,159,150
2021-M-DC-2021-QLS-M-CZE-SVK-01-v708-mf35-RR,2021-M-DC-2021-QLS-M-CZE-SVK-01,RR,4,,v708,Jiri Vesely,CZE,26.655,mf35,Andrej Martin,SVK,30.462,,,46 75 75,2,1,18,16,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-CZE-SVK-01_4.json,167,6,2,65,99,45,65,19,34,2,5,118,99,31,83,14,32,4,14,,,45,115,109,214,35,2,61,2,8,230,208,181,153,3,2,83,115,52,83,18,32,10,14,133,115,20,65,15,34,3,5,,,35,99,105,214,37,10,56,0,4,194,178,158,148
2021-M-DC-2021-QLS-M-GER-BLR-01-gc89-k435-RR,2021-M-DC-2021-QLS-M-GER-BLR-01,RR,2,,gc89,Egor Gerasimov,BLR,27.319,k435,Philipp Kohlschreiber,GER,36.389,,,46 75 76(3),2,1,18,17,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-GER-BLR-01_2.json,158,20,5,85,109,66,85,10,24,4,5,119,109,27,79,17,44,1,7,,,44,123,120,232,31,34,39,7,14,206,195,194,181,3,2,79,123,52,79,27,44,6,7,150,123,19,85,14,24,1,5,,,33,109,112,232,31,31,35,3,13,203,186,180,159
2021-M-DC-2021-QLS-M-GER-BLR-01-sl28-gc89-RR,2021-M-DC-2021-QLS-M-GER-BLR-01,RR,4,,sl28,Jan-Lennard Struff,GER,29.865,gc89,Egor Gerasimov,BLR,27.319,,,63 62,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-GER-BLR-01_4.json,58,12,1,27,48,22,27,13,21,1,2,61,48,12,34,12,16,4,9,,,24,50,59,98,16,10,16,3,11,223,208,183,165,1,5,34,50,22,34,4,16,5,9,54,50,5,27,8,21,1,2,,,13,48,39,98,11,13,13,1,7,209,194,200,185
2021-M-DC-2021-QLS-M-GER-BLR-01-sl28-i305-RR,2021-M-DC-2021-QLS-M-GER-BLR-01,RR,1,,sl28,Jan-Lennard Struff,GER,29.865,i305,Ilya Ivashka,BLR,26.034,,,64 64,2,0,12,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-GER-BLR-01_1.json,79,18,4,39,71,34,39,16,32,5,5,87,71,9,41,8,12,2,4,,,17,53,67,124,19,20,21,1,9,221,200,187,169,8,1,41,53,32,41,4,12,2,4,57,53,5,39,16,32,0,5,,,21,71,57,124,4,15,14,7,13,211,194,181,169
2021-M-DC-2021-QLS-M-ITA-KOR-01-f510-le01-RR,2021-M-DC-2021-QLS-M-ITA-KOR-01,RR,1,,f510,Fabio Fognini,ITA,32.784,le01,Duckhee Lee,KOR,21.771,,,60 63,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-ITA-KOR-01_1.json,64,1,2,20,43,15,20,14,23,4,5,57,43,20,39,13,18,6,10,,,33,57,62,100,18,17,13,1,4,200,178,159,140,2,3,39,57,19,39,5,18,4,10,62,57,5,20,9,23,1,5,,,14,43,38,100,4,17,22,0,6,196,165,153,143
2021-M-DC-2021-QLS-M-ITA-KOR-01-ml57-n652-RR,2021-M-DC-2021-QLS-M-ITA-KOR-01,RR,2,,ml57,Gianluca Mager,ITA,25.263,n652,JiSung Nam,KOR,26.559,,,63 75,2,0,13,8,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-ITA-KOR-01_2.json,94,6,5,35,62,28,35,13,27,0,1,75,62,20,56,15,26,4,17,,,35,82,76,144,18,10,40,0,7,204,170,167,146,0,2,56,82,36,56,11,26,13,17,93,82,7,35,14,27,1,1,,,21,62,68,144,13,18,32,0,12,205,154,154,130
2021-M-DC-2021-QLS-M-ITA-KOR-01-ta12-ch90-RR,2021-M-DC-2021-QLS-M-ITA-KOR-01,RR,4,,ta12,Stefano Travaglia,ITA,28.19,ch90,Yunseong Chung,KOR,21.943,,,60 61,2,0,12,1,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-ITA-KOR-01_4.json,46,1,4,22,39,20,22,9,17,0,0,48,39,13,26,13,16,5,8,,,26,42,55,81,11,3,14,0,0,213,192,159,148,1,4,26,42,13,26,3,16,3,8,45,42,2,22,8,17,0,0,,,10,39,26,81,4,10,29,0,2,212,184,152,144
2021-M-DC-2021-QLS-M-JPN-ECU-01-ga36-sc47-RR,2021-M-DC-2021-QLS-M-JPN-ECU-01,RR,1,,ga36,Emilio Gomez,ECU,28.274,sc47,Go Soeda,JPN,35.502,,,75 76(3),2,0,14,11,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-JPN-ECU-01_1.json,113,5,4,48,83,35,48,18,35,4,7,101,83,17,43,16,32,4,11,,,33,75,86,158,20,35,11,5,10,204,186,169,153,2,1,43,75,26,43,16,32,7,11,91,75,13,48,17,35,3,7,,,30,83,72,158,20,43,17,4,7,199,178,159,143
2021-M-DC-2021-QLS-M-JPN-ECU-01-q941-u134-RR,2021-M-DC-2021-QLS-M-JPN-ECU-01,RR,2,,q941,Roberto Quiroz,ECU,28.037,u134,Yasutaka Uchiyama,JPN,27.586,,,76(4) 26 76(8),2,1,16,18,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-JPN-ECU-01_2.json,151,16,2,81,123,63,81,22,42,7,9,145,123,15,71,12,34,0,6,,,27,105,112,228,29,57,20,5,9,202,187,170,154,9,1,71,105,56,71,22,34,6,6,127,105,18,81,20,42,2,9,,,38,123,116,228,28,46,20,10,21,211,196,177,164
2021-M-DC-2021-QLS-M-KAZ-NED-01-bk92-gj37-RR,2021-M-DC-2021-QLS-M-KAZ-NED-01,RR,2,,bk92,Alexander Bublik,KAZ,22.72,gj37,Tallon Griekspoor,NED,23.677,,,76(4) 76(4),2,0,14,12,2,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-KAZ-NED-01_2.json,118,8,5,45,75,39,45,13,30,3,5,88,75,18,57,22,42,2,10,,,40,99,92,174,24,39,20,0,7,,,,,3,6,57,99,39,57,20,42,8,10,119,99,6,45,17,30,2,5,,,23,75,82,174,15,40,14,0,3,,,,
2021-M-DC-2021-QLS-M-KAZ-NED-01-bk92-h756-RR,2021-M-DC-2021-QLS-M-KAZ-NED-01,RR,4,,bk92,Alexander Bublik,KAZ,22.72,h756,Robin Haase,NED,32.916,,,76(4) 61,2,0,13,7,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-KAZ-NED-01_4.json,78,6,3,40,64,32,40,14,24,4,4,78,64,14,47,15,24,3,8,,,29,71,75,135,20,26,15,0,1,,,,,2,2,47,71,33,47,9,24,5,8,80,71,8,40,10,24,0,4,,,18,64,60,135,14,27,20,0,1,,,,
2021-M-DC-2021-QLS-M-KAZ-NED-01-h756-k926-RR,2021-M-DC-2021-QLS-M-KAZ-NED-01,RR,1,,h756,Robin Haase,NED,32.916,k926,Mikhail Kukushkin,KAZ,32.196,,,64 67(2) 63,2,1,18,14,0,1,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-KAZ-NED-01_1.json,148,10,3,55,96,42,55,21,41,2,4,117,96,17,55,15,35,4,10,,,32,90,95,186,17,22,34,2,3,,,,,6,1,55,90,38,55,20,35,6,10,110,90,13,55,20,41,2,4,,,33,96,91,186,26,37,30,2,5,,,,
2021-M-DC-2021-QLS-M-SWE-CHI-01-te30-y218-RR,2021-M-DC-2021-QLS-M-SWE-CHI-01,RR,2,,te30,Alejandro Tabilo,CHI,22.76,y218,Elias Ymer,SWE,23.905,,,64 63,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-SWE-CHI-01_2.json,75,8,0,35,58,28,35,15,23,1,1,73,58,8,30,12,24,2,6,,,20,54,63,112,12,11,18,0,2,209,193,172,156,7,1,30,54,22,30,12,24,4,6,66,54,7,35,8,23,0,1,,,15,58,49,112,13,15,27,1,3,199,189,160,149
2021-M-DC-2021-QLS-M-SWE-CHI-01-y268-bs86-RR,2021-M-DC-2021-QLS-M-SWE-CHI-01,RR,1,,y268,Mikael Ymer,SWE,21.491,bs86,Tomas Barrios Vera,CHI,22.239,,,62 63,2,0,12,5,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-SWE-CHI-01_1.json,81,7,4,42,76,34,42,15,34,8,8,91,76,9,28,12,18,3,4,,,21,46,70,122,26,9,27,0,0,207,191,170,156,3,0,28,46,19,28,6,18,1,4,52,46,8,42,19,34,0,8,,,27,76,52,122,9,15,22,0,1,202,194,160,151
2021-M-DC-2021-QLS-M-SWE-CHI-01-y268-te30-RR,2021-M-DC-2021-QLS-M-SWE-CHI-01,RR,4,,y268,Mikael Ymer,SWE,21.491,te30,Alejandro Tabilo,CHI,22.76,,,36 75 63,2,1,16,14,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-SWE-CHI-01_4.json,125,9,3,60,86,45,60,12,26,4,7,98,86,20,62,17,34,4,10,,,37,96,94,182,23,21,40,1,4,208,178,200,150,5,3,62,96,42,62,17,34,6,10,113,96,15,60,14,26,3,7,,,29,86,88,182,19,27,32,2,7,206,190,157,143
2021-M-DC-2021-QLS-M-USA-UZB-01-fb98-f786-RR,2021-M-DC-2021-QLS-M-USA-UZB-01,RR,2,,fb98,Taylor Fritz,USA,22.357,f786,Sanjar Fayziev,UZB,25.604,,,61 62,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-USA-UZB-01_2.json,65,9,2,28,50,22,28,14,22,3,3,64,50,17,35,11,20,4,9,,,28,55,64,105,17,3,20,0,0,223,194,223,168,2,3,35,55,18,35,9,20,5,9,64,55,6,28,8,22,0,3,,,14,50,41,105,14,2,33,0,2,197,182,171,148
2021-M-DC-2021-QLS-M-USA-UZB-01-o522-i165-RR,2021-M-DC-2021-QLS-M-USA-UZB-01,RR,1,,o522,Reilly Opelka,USA,22.524,i165,Denis Istomin,UZB,33.497,,,62 75,2,0,13,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-USA-UZB-01_1.json,81,10,1,29,55,27,29,16,26,1,1,71,55,16,44,10,19,3,7,,,26,63,69,118,22,7,20,0,5,229,202,198,171,2,2,44,63,28,44,9,19,4,7,72,63,2,29,10,26,0,1,,,12,55,49,118,12,8,23,0,2,195,184,161,147
2021-M-DC-2021-QLS-M-USA-UZB-01-pl56-i165-RR,2021-M-DC-2021-QLS-M-USA-UZB-01,RR,4,,pl56,Tommy Paul,USA,22.803,i165,Denis Istomin,UZB,33.497,,,63 60,2,0,12,3,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-QLS-M-USA-UZB-01_4.json,55,3,3,20,41,15,20,10,21,1,2,51,41,22,40,9,14,6,11,,,31,54,56,95,24,10,15,0,5,219,185,165,148,0,1,40,54,18,40,5,14,5,11,59,54,5,20,11,21,1,2,,,16,41,39,95,11,15,13,0,6,189,173,157,148
2021-M-DC-2021-WG1-PO-BIH-RSA-01-d923-hg86-RR,2021-M-DC-2021-WG1-PO-BIH-RSA-01,RR,4,(RET),d923,Damir Dzumhur,BIH,27.795,hg86,Lloyd Harris,RSA,23.034,,,61 21 Retired,,,,,,,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-WG1-PO-BIH-RSA-01_4.json,,2,1,18,26,17,18,4,8,0,0,30,26,19,41,11,17,3,8,,,30,58,51,84,0,0,0,0,0,,,,,1,2,41,58,22,41,6,17,5,8,64,58,1,18,4,8,0,0,,,5,26,33,84,0,0,0,0,0,,,,
2021-M-DC-2021-WG1-PO-BIH-RSA-01-d923-ra24-RR,2021-M-DC-2021-WG1-PO-BIH-RSA-01,RR,1,,d923,Damir Dzumhur,BIH,27.795,ra24,Ruan Roelofse,RSA,30.301,,,76(3) 75,2,0,14,11,1,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-WG1-PO-BIH-RSA-01_1.json,97,2,1,51,70,35,51,15,19,2,4,85,70,22,49,11,30,3,8,,,33,79,83,149,0,0,0,0,0,,,,,5,2,49,79,27,49,19,30,5,8,98,79,16,51,4,19,2,4,,,20,70,66,149,0,0,0,0,0,,,,
2021-M-DC-2021-WG1-PO-BIH-RSA-01-hg86-be67-RR,2021-M-DC-2021-WG1-PO-BIH-RSA-01,RR,2,,hg86,Lloyd Harris,RSA,23.034,be67,Mirza Basic,BIH,28.65,,,75 62,2,0,13,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-WG1-PO-BIH-RSA-01_2.json,78,10,2,34,55,27,34,12,21,1,2,67,55,18,47,11,21,4,8,,,29,68,68,123,0,0,0,0,0,,,,,4,1,47,68,29,47,10,21,4,8,78,68,7,34,9,21,1,2,,,16,55,55,123,0,0,0,0,0,,,,
2021-M-DC-2021-WG1-PO-BOL-DOM-01-cf88-z239-RR,2021-M-DC-2021-WG1-PO-BOL-DOM-01,RR,2,,cf88,Roberto Cid Subervi,DOM,26.518,z239,Federico Zeballos,BOL,31.768,,,63 64,2,0,12,7,0,0,https://www.daviscup.com/cup/livescores/daviscup/M-DC-2021-WG1-PO-BOL-DOM-01_2.json,76,4,1,31,54,26,31,15,23,3,3,69,54,6,27,12,24,2,5,,,18,51,59,105,0,0,0,0,0,,,,,5,3,27,51,21,27,12,24,3,5,63,51,5,31,8,23,0,3,,,13,54,46,105,0,0,0,0,0,,,,
